,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
7747,201101.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,13749.0
7748,201101.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,112128.0
7749,201101.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,110031.0
7750,201101.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2000.0
7751,201101.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,10780.0
7752,201101.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,12505.0
7753,201101.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,117319.0
7754,201101.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,110540.0
7755,201101.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,110.0
7756,201101.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,G,480.0
7757,201101.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,G,443.0
7758,201101.0,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5268.0
7759,201101.0,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,4619.0
7760,201101.0,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5690.0
7761,201101.0,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5436.0
7762,201101.0,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,55630.0
7763,201101.0,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,53278.0
7764,201101.0,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,57803.0
7765,201101.0,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,55189.0
7766,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,10974.0
7767,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,8048.0
7768,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,17025.0
7769,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,16758.0
7770,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,267.0
7771,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,323470.0
7772,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,318407.0
7773,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5080.0
7774,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,64494.0
7775,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,59731.0
7776,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,3392.0
7777,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,8421.0
7778,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,10523.0
7779,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,776.0
7780,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,9129.0
7781,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,8700.0
7782,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,14.0
7783,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,15888.0
7784,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,14972.0
7785,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,523.0
7786,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,9186.0
7787,201101.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,8698.0
7788,201101.0,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,89933.0
7789,201101.0,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,88639.0
7790,201101.0,Virgin America,VX,Virgin America,VX,International,Canada,Deplaned,Low Fare,International,A,1449.0
7791,201101.0,Virgin America,VX,Virgin America,VX,International,Canada,Enplaned,Low Fare,International,A,1475.0
7792,201101.0,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,1921.0
7793,201101.0,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,International,A,2067.0
7794,201101.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,7349.0
7795,201101.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,6640.0
7796,201102.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,2517.0
7797,201102.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2452.0
7798,201102.0,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 3,E,17810.0
7799,201102.0,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 3,E,16746.0
7800,201102.0,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,6053.0
7801,201102.0,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,5914.0
7802,201102.0,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,6161.0
7803,201102.0,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,5831.0
7804,201102.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,6192.0
7805,201102.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7846.0
7806,201102.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6707.0
7807,201102.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,6496.0
7808,201102.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,28374.0
7809,201102.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,28047.0
7810,201102.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6070.0
7811,201102.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,6175.0
7812,201102.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,5893.0
7813,201102.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5400.0
7814,201102.0,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,102869.0
7815,201102.0,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,102318.0
7816,201102.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,3784.0
7817,201102.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4077.0
7818,201102.0,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,13948.0
7819,201102.0,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,12099.0
7820,201102.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,16520.0
7821,201102.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,16737.0
7822,201102.0,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7065.0
7823,201102.0,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,7763.0
7824,201102.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,86783.0
7825,201102.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,83118.0
7826,201102.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,4300.0
7827,201102.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,4158.0
7828,201102.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,8911.0
7829,201102.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,9213.0
7830,201102.0,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,G,7928.0
7831,201102.0,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,7425.0
7832,201102.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,12454.0
7833,201102.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,11727.0
7834,201102.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,6179.0
7835,201102.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,6236.0
7836,201102.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,6243.0
7837,201102.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6231.0
7838,201102.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,4653.0
7839,201102.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,4462.0
7840,201102.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,27085.0
7841,201102.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,26166.0
7842,201102.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,6293.0
7843,201102.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,4996.0
7844,201102.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,3677.0
7845,201102.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,3946.0
7846,201102.0,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2940.0
7847,201102.0,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2954.0
7848,201102.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,14901.0
7849,201102.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,13917.0
7850,201102.0,Mesa Airlines,YV,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,3958.0
7851,201102.0,Mesa Airlines,YV,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,4020.0
7852,201102.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10866.0
7853,201102.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9034.0
7854,201102.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,3467.0
7855,201102.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,3878.0
7856,201102.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,10712.0
7857,201102.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,11868.0
7858,201102.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,13486.0
7859,201102.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,13360.0
7860,201102.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,108710.0
7861,201102.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,108041.0
7862,201102.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,1934.0
7863,201102.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,10723.0
7864,201102.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,11630.0
7865,201102.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,106325.0
7866,201102.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,104353.0
7867,201102.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,119.0
7868,201102.0,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,4393.0
7869,201102.0,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,3908.0
7870,201102.0,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,4171.0
7871,201102.0,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,4382.0
7872,201102.0,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,46737.0
7873,201102.0,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,48016.0
7874,201102.0,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,48183.0
7875,201102.0,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,47366.0
7876,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,10020.0
7877,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,8387.0
7878,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,15864.0
7879,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,15669.0
7880,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,249.0
7881,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,301417.0
7882,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,297712.0
7883,201103.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,13629.0
7884,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,4741.0
7885,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,48070.0
7886,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,54298.0
7887,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,2526.0
7888,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,6619.0
7889,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,9325.0
7890,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,402.0
7891,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,9931.0
7892,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,9125.0
7893,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,141.0
7894,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,13831.0
7895,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,12521.0
7896,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,348.0
7897,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,7029.0
7898,201102.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,7629.0
7899,201102.0,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,86305.0
7900,201102.0,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,87225.0
7901,201102.0,Virgin America,VX,Virgin America,VX,International,Canada,Deplaned,Low Fare,International,A,1743.0
7902,201102.0,Virgin America,VX,Virgin America,VX,International,Canada,Enplaned,Low Fare,International,A,1639.0
7903,201102.0,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,3871.0
7904,201102.0,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,International,A,3680.0
7905,201102.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,6255.0
7906,201102.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,5695.0
7907,201103.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,2834.0
7908,201103.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2656.0
7909,201103.0,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 3,E,19577.0
7910,201103.0,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 3,E,21041.0
7911,201103.0,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7187.0
7912,201103.0,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7188.0
7913,201103.0,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7839.0
7914,201103.0,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,8461.0
7915,201103.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,7992.0
7916,201103.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5886.0
7917,201103.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,13565.0
7918,201103.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,33609.0
7919,201103.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,32120.0
7920,201103.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6626.0
7921,201103.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,6545.0
7922,201103.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,5188.0
7923,201103.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,4821.0
7924,201103.0,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,126797.0
7925,201103.0,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,128881.0
7926,201103.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4221.0
7927,201103.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4511.0
7928,201103.0,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,16100.0
7929,201103.0,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16133.0
7930,201103.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21489.0
7931,201103.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20227.0
7932,201103.0,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9506.0
7933,201103.0,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8796.0
7934,201103.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,110721.0
7935,201103.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,108745.0
7936,201103.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,4538.0
7937,201103.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,3787.0
7938,201103.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,11356.0
7939,201103.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,9945.0
7940,201103.0,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,G,9623.0
7941,201103.0,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,7935.0
7942,201103.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,16134.0
7943,201103.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,15099.0
7944,201103.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7663.0
7945,201103.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7349.0
7946,201103.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5953.0
7947,201103.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6529.0
7948,201103.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,4480.0
7949,201103.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,4756.0
7950,201103.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,31868.0
7951,201103.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,31702.0
7952,201103.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,8306.0
7953,201103.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7869.0
7954,201103.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,4218.0
7955,201103.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4376.0
7956,201103.0,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,3218.0
7957,201103.0,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,3485.0
7958,201103.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,16993.0
7959,201103.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,17345.0
7960,201103.0,Mesa Airlines,YV,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,4650.0
7961,201103.0,Mesa Airlines,YV,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,4774.0
7962,201103.0,Miami Air International,GL,Miami Air International,GL,Domestic,US,Deplaned,Other,International,A,81.0
7963,201103.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10933.0
7964,201103.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8909.0
7965,201103.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,4224.0
7966,201103.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,3326.0
7967,201103.0,Servisair,,Servisair,,Domestic,US,Deplaned,Low Fare,International,A,64.0
7968,201103.0,Servisair,,Servisair,,Domestic,US,Enplaned,Low Fare,International,A,64.0
7969,201103.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13400.0
7970,201103.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,12844.0
7971,201103.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,15155.0
7972,201103.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,15045.0
7973,201103.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,122390.0
7974,201103.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,122741.0
